"Key","LON","LAT","Customer","CustomerWeight","Dollars","Count","Member Type","TypeSingleValue","SomeText","Flag","AreaId","DA_ECYPFA1519","DA_ECYPFA2024","DA_ECYPFA2529","DA_ECYPFA3034","DA_ECYPFA3539","DA_ECYPFA4044","DA_ECYPFA4549","DA_ECYPFA5054","DA_ECYPFA5559","DA_ECYPFA6064","DA_ECYPFA6569","DA_ECYPFA7074","AreaId2","DA_NVR_TOT","AreaId3","DA_NVRLTRK_I","AreaId4","DA_NVRLTRK_I_2","AreaId5","DA_NVRLTRK_I_2_2","AreaId6","DA_NVRLTRK_I_2_2_2","AreaId7","DA_NVRLTRK_I_2_2_2_2","__FSALDU","__LATITUDE","__LONGITUDE","__GeoLevel","__InSegmentation","__InDemographic","__PRCDDA","__Count","__PRIZM","__FSAQ422","__PRCDADA","__PRCDCSD","__PRCD","__CMACT","__CMACA","__PRFED13","__PR","__REG","__Distance"
"24950049","-69.4157714314318","48.6753978215386","5","2","251.44","1",,"monthly",,"False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","17.9126"
"24950049","-69.8101260783209","48.8643600541205","7","1","631.17","1","annual","monthly","this is annual","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","53.5378"
"24950049","-69.7762677660172","48.7968735424841","4","1","328.37","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","47.1563"
"24950049","-69.93335798921","48.7923744417084","2","1","143.2","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","56.9389"
"24950049","-69.91285066367","48.8013726432599","6","1","189.08","1","annual","monthly","this is annual","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","56.0515"
"24950049","-69.7763348082569","48.7833762401569","1","1","73.11","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","46.3630"
"24950049","-69.3955569229808","48.6574014184356","7","1","144.4","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","15.4694"
"24950049","-69.3958378556352","48.6349059145568","9","1","296.1","1","annual","monthly","this is annual","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","13.9587"
"24950049","-69.5109719606137","48.6933942246417","9","1","610.79","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","24.6059"
"24950049","-69.5383214391982","48.6843960230901","6","3","197.7","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","25.7424"
"24950049","-69.6269796507124","48.6753978215386","3","2","154.22","1","weekly","monthly","this is weekly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","31.1001"
"24950049","-69.5997649975637","48.6708987207629","6","2","116.26","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","29.0684"
"24950049","-69.5793273174468","48.6708987207629","4","2","239.27","1","annual","monthly","this is annual","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","27.7016"
"24950049","-69.6202750414626","48.6619005192113","8","1","311.03","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","30.0834"
"24950049","-69.7833796232137","48.7383852323993","4","1","364.75","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","44.4365"
"24950049","-69.749271119441","48.7383852323993","5","1","390.75","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","42.1934"
"24950049","-69.6946975134047","48.7383852323993","2","1","54.63","1","annual","monthly","this is annual","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","38.6712"
"24950049","-69.653867090859","48.724887930072","7","1","501.27","1","weekly","monthly","this is weekly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","35.3287"
"24950049","-69.3674914189165","48.7203888292962","1","1","28.72","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","19.7011"
"24950049","-69.7354719209412","48.7653798370538","7","1","338.67","1","annual","monthly","this is annual","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","42.7669"
"24950049","-69.7559963110954","48.7563816355023","10","1","654.3","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","43.5670"
"24950049","-69.5853927105229","48.7563816355023","10","1","656.81","1","annual","monthly","this is annual","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","33.2010"
"24950049","-69.4831276941753","48.7473834339508","8","1","700.76","1","annual","monthly","this is annual","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","27.0964"
"24950049","-69.5317716423363","48.6574014184356","4","1","123.06","1",,"monthly",,"False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","23.9044"
"24950049","-69.6470810751281","48.7203888292962","6","1","283.75","1",,"monthly",,"True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","34.6483"
"24950049","-69.8582685699259","48.7833762401569","10","1","598.74","1",,"monthly",,"True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","51.5837"
"24950049","-69.7560204473442","48.7518825347265","5","1","485.97","1",,"monthly",,"True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","43.3284"
"24950049","-69.7555608332405","48.837365449466","6","1","39.39","1","annual","monthly","this is annual","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","48.5470"
"24950049","-69.700937784804","48.8283672479145","2","1","199.91","1","monthly","monthly","this is monthly","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","44.8254"
"24950049","-69.9810934482266","48.8688591548963","11","1","363.9","1","annual","monthly","this is annual","False",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","64.0998"
"24950049","-69.9468961007086","48.8688591548963","1","1","77.97","1","weekly","monthly","this is weekly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","61.9821"
"24950049","-69.8374814969468","48.8643600541205","6","1","398.23","1","monthly","monthly","this is monthly","True",,"0.020101","0.017588","0.01005","0.01005","0.015075","0.012563","0.032663","0.037688","0.050251","0.057789","0.055276","0.067839",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","G0T1Z0","48.565180","-69.237860","Rural Enhanced ePCCF","True","True","24950037","1","63","G0T","24950001","2495032","2495","0000000.00","997","24046","24","2","55.1241"
"24950049","-69.2789655664626","49.624708085224","11","1","618.5","1","monthly","monthly","this is monthly","True",,"0.062267","0.039851","0.031133","0.022416","0.029888","0.044832","0.051059","0.039851","0.027397","0.028643","0.023661","0.012453",,"1",,"0.38",,"0.38",,"0.38",,"0.38",,"0.38","G0T1Z0","49.031390","-68.613060","Rural Enhanced ePCCF","True","True","24960099","1","66","G0H","24960007","2496802","2496","0000000.00","997","24046","24","2","81.6934"
"24950049","-69.3520771149527","49.3592611394542","3","1","211.74","1","weekly","monthly","this is weekly","False",,"0.062267","0.039851","0.031133","0.022416","0.029888","0.044832","0.051059","0.039851","0.027397","0.028643","0.023661","0.012453",,"1",,"0.38",,"0.38",,"0.38",,"0.38",,"0.38","G0T1Z0","49.031390","-68.613060","Rural Enhanced ePCCF","True","True","24960099","1","66","G0H","24960007","2496802","2496","0000000.00","997","24046","24","2","64.8699"
"24950049","-69.2420600666414","49.3277674340238","7","1","266.72","1","weekly","monthly","this is weekly","True",,"0.062267","0.039851","0.031133","0.022416","0.029888","0.044832","0.051059","0.039851","0.027397","0.028643","0.023661","0.012453",,"1",,"0.38",,"0.38",,"0.38",,"0.38",,"0.38","G0T1Z0","49.031390","-68.613060","Rural Enhanced ePCCF","True","True","24960099","1","66","G0H","24960007","2496802","2496","0000000.00","997","24046","24","2","56.3281"
"24160033","-70.5547575834946","47.5693950226806","7","3","259.03","1","weekly","monthly","this is weekly","True",,"0.029703","0.025743","0.015842","0.023762","0.023762","0.031683","0.027723","0.029703","0.037624","0.033663","0.035644","0.029703",,"1",,"0.652174",,"0.652174",,"0.652174",,"0.652174",,"0.652174","G0T2A0","47.558030","-70.537050","Rural Enhanced ePCCF","True","True","24160031","1","63","G0A","24160001","2416055","2416","0000000.00","998","24020","24","2","1.8326"
"24950049","-69.7435331013656","48.5449238990416","8","1","642.26","1","monthly","monthly","this is monthly","False",,"0.028926","0.024793","0.018595","0.014463","0.02686","0.02686","0.03719","0.030992","0.03719","0.045455","0.055785","0.030992",,"1",,"0.466667",,"0.466667",,"0.466667",,"0.466667",,"0.466667","G0T2A0","48.418010","-69.401410","Rural Enhanced ePCCF","True","True","24950039","1","63","G0T","24950001","2495025","2495","0000000.00","997","24046","24","2","28.8811"
"24950049","-69.6914439098619","48.3249750850218","9","1","100.92","1","annual","monthly","this is annual","True",,"0.019417","0.004854","0.021036","0.027508","0.022654","0.030744","0.024272","0.02589","0.042071","0.046926","0.040453","0.029126",,"1",,"0.363636",,"0.363636",,"0.363636",,"0.363636",,"0.363636","G0T2A0","48.243060","-69.603330","Rural Enhanced ePCCF","True","True","24950044","1","63","G0T","24950001","2495018","2495","0000000.00","998","24046","24","2","11.1953"
"24920098","-71.4909581862756","49.1915413174406","2","2","73.47","1",,"monthly",,"True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1A0","48.838060","-71.434170","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","39.5010"
"24920098","-71.2464114931043","49.3805035500226","9","1","520.9","1","annual","monthly","this is annual","False",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1C0","48.838060","-71.434170","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","61.8116"
"24950049","-69.9474354504111","48.5224283951628","5","3","332.26","1","annual","monthly","this is annual","True",,"0.035461","0.024823","0.02305","0.024823","0.02305","0.024823","0.02305","0.02305","0.042553","0.031915","0.039007","0.037234",,"1",,"0.666667",,"0.666667",,"0.666667",,"0.666667",,"0.666667","G0V1C0","48.245830","-69.790000","Rural Enhanced ePCCF","True","True","24950045","1","46","G0T","24950001","2495010","2495","0000000.00","998","24046","24","2","32.8622"
"24950049","-69.8116220586523","48.5134301936112","2","3","3.51","1","weekly","monthly","this is weekly","False",,"0.035461","0.024823","0.02305","0.024823","0.02305","0.024823","0.02305","0.02305","0.042553","0.031915","0.039007","0.037234",,"1",,"0.666667",,"0.666667",,"0.666667",,"0.666667",,"0.666667","G0V1C0","48.245830","-69.790000","Rural Enhanced ePCCF","True","True","24950045","1","46","G0T","24950001","2495010","2495","0000000.00","998","24046","24","2","29.7821"
"24920098","-71.7012856030226","48.8046186507252","2","2","86.85","1",,"monthly",,"False",,"0.027027","0.020668","0.017488","0.015898","0.025437","0.030207","0.033386","0.023847","0.041335","0.044515","0.044515","0.031797",,"1",,"0.52",,"0.52",,"0.52",,"0.52",,"0.52","G0V1G0","48.743890","-71.738060","Rural Enhanced ePCCF","True","True","24930158","1","63","G0W","24930001","2493065","2493","0000000.00","996","24035","24","2","7.2666"
"24920098","-71.6877592538573","48.791121348398","9","2","143.44","1","monthly","monthly","this is monthly","True",,"0.027027","0.020668","0.017488","0.015898","0.025437","0.030207","0.033386","0.023847","0.041335","0.044515","0.044515","0.031797",,"1",,"0.52",,"0.52",,"0.52",,"0.52",,"0.52","G0V1G0","48.743890","-71.738060","Rural Enhanced ePCCF","True","True","24930158","1","63","G0W","24930001","2493065","2493","0000000.00","996","24035","24","2","6.4131"
"24920098","-71.4343742387182","49.2905215345073","6","1","356.35","1","annual","monthly","this is annual","True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1G0","48.838060","-71.434170","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","50.2836"
"24920098","-71.3564438035584","49.4119972554529","3","1","209.6","1","weekly","monthly","this is weekly","True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1G0","48.838060","-71.434170","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","64.0335"
"24920098","-71.6531818500127","48.8316132553798","5","2","84.28","1","monthly","monthly","this is monthly","True",,"0.027027","0.020668","0.017488","0.015898","0.025437","0.030207","0.033386","0.023847","0.041335","0.044515","0.044515","0.031797",,"1",,"0.52",,"0.52",,"0.52",,"0.52",,"0.52","G0V1L0","48.728890","-71.671940","Rural Enhanced ePCCF","True","True","24930158","1","34","G0W","24930001","2493065","2493","0000000.00","996","24035","24","2","11.4983"
"24940403","-71.0664546122377","48.5721885114334","1","1","16.25","1",,"monthly",,"False",,"0.018357","0.021256","0.025121","0.030918","0.028986","0.03285","0.028019","0.021256","0.030918","0.031884","0.049275","0.036715",,"1",,"0.52381",,"0.52381",,"0.52381",,"0.52381",,"0.52381","G0V1L0","48.533630","-71.086240","Rural Enhanced ePCCF","True","True","24940406","1","54","G0V","24942000","2494240","2494","4080120.03","408","24032","24","2","4.5256"
"24940403","-71.0257283047657","48.5407155426303","6","1","168.59","1","monthly","monthly","this is monthly","True",,"0.018357","0.021256","0.025121","0.030918","0.028986","0.03285","0.028019","0.021256","0.030918","0.031884","0.049275","0.036715",,"1",,"0.52381",,"0.52381",,"0.52381",,"0.52381",,"0.52381","G0V1L0","48.533630","-71.086240","Rural Enhanced ePCCF","True","True","24940406","1","54","G0V","24942000","2494240","2494","4080120.03","408","24032","24","2","4.5219"
"24930159","-71.4798974190144","48.7844540387515","3","1","34.47","1",,"monthly",,"False",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","0.4539"
"24920098","-71.6185995969165","48.8676060615859","2","2","132.82","1",,"monthly",,"True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","13.3046"
"24920098","-71.5298073623407","48.8586078600344","9","2","325.55","1","monthly","monthly","this is monthly","False",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.838060","-71.434170","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","7.3575"
"24930159","-71.4929810665969","48.8058387668254","1","1","30.18","1","annual","monthly","this is annual","False",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","2.1097"
"24930159","-71.4730483347674","48.7979513410788","11","1","33.85","1","weekly","monthly","this is weekly","True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","1.2963"
"24930159","-71.5072202880237","48.7709560169143","6","1","547.72","1","monthly","monthly","this is monthly","True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","2.6256"
"24920098","-71.6119161129363","48.8541087592586","1","2","94.2","1","annual","monthly","this is annual","True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","11.9708"
"24920098","-71.5709469856017","48.8496096584829","11","2","1083.73","1","weekly","monthly","this is weekly","False",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.788130","-71.482600","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","9.4061"
"24920098","-71.4725859285489","49.034072790289","8","1","41.66","1","weekly","monthly","this is weekly","True",,"0.021277","0.014894","0.012766","0.012766","0.019149","0.023404","0.023404","0.038298","0.044681","0.070213","0.051064","0.051064",,"1",,"0.684211",,"0.684211",,"0.684211",,"0.684211",,"0.684211","G0V1M0","48.838060","-71.434170","Rural Enhanced ePCCF","True","True","24930159","1","63","G0W","24930001","2493060","2493","0000000.00","996","24032","24","2","21.9633"
"24950049","-69.9882570675321","48.4324463796476","2","1","178.85","1","monthly","monthly","this is monthly","False",,"0.030303","0.030303","0.020202","0.006734","0.013468","0.020202","0.020202","0.016835","0.043771","0.060606","0.057239","0.053872",,"1",,"0.642857",,"0.642857",,"0.642857",,"0.642857",,"0.642857","G0V1N0","48.211900","-70.072390","Rural Enhanced ePCCF","True","True","24940454","1","63","G0V","24940040","2494205","2494","0000000.00","997","24022","24","2","25.2863"
"24950049","-69.9950484013797","48.4144499765445","5","1","236.03","1","weekly","monthly","this is weekly","True",,"0.030303","0.030303","0.020202","0.006734","0.013468","0.020202","0.020202","0.016835","0.043771","0.060606","0.057239","0.053872",,"1",,"0.642857",,"0.642857",,"0.642857",,"0.642857",,"0.642857","G0V1N0","48.211900","-70.072390","Rural Enhanced ePCCF","True","True","24940454","1","63","G0V","24940040","2494205","2494","0000000.00","997","24022","24","2","23.2245"
