"UniqueID","Postal Code","City","StoreCode","CustomerWeight","Dollars","Member Type","Some Text","Flag","AreaId","DA_ACYBASHHD","AreaId2","DA_ACYBASHHD_2","__FSALDU","__LATITUDE","__LONGITUDE","__GeoLevel","__InSegmentation","__InDemographic","__PRCDDA","__Count","__PostalMatched","__ConsideredRural","__RETIRED","__BUSINESS","__APARTMENT","__PRIZM","__FSAQ422","__PRCDADA","__PRCDCSD","__PRCD","__CMACT","__CMACA","__PRFED13","__PR","__REG"
"123","N0B2V0","WEST MONTROSE","N1H-1","2","593.59","monthly","this is monthly","True",,"1",,"1","N0B2V0","43.586650","-80.481530","Rural Enhanced ePCCF","True","True","35300745","1","True","True","","","","14","N0B","35300001","3530035","3530","5410111.07","541","35046","35","3"
"2848","N1C1A4","GUELPH","N1H-1","3","459.38","yearly","this is annual","True",,"1",,"1","N1C1A4","43.499650","-80.233280","Unique ePCCF","True","True","35230496","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2999","N1C1B2","GUELPH","M5G-1","1","110.49","yearly","this is annual","True",,"1",,"1","N1C1B2","43.496480","-80.235690","Unique ePCCF","True","True","35230495","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2861","N1C1B3","GUELPH","N1H-1","2","410.57","yearly","this is annual","False",,"1",,"1","N1C1B3","43.498240","-80.242490","Unique ePCCF","True","True","35230203","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2838","N1C1B7","GUELPH","N1H-1","5","743.77","yearly","this is annual","True",,"1",,"1","N1C1B7","43.502640","-80.243130","Unique ePCCF","True","True","35230202","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"3058","N1C1B7","GUELPH","M5H-1","1","919.38","yearly","this is annual","True",,"1",,"1","N1C1B7","43.502640","-80.243130","Unique ePCCF","True","True","35230202","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2844","N1C1C9","GUELPH","N1H-1","4","809.92","yearly","this is annual","True",,"1",,"1","N1C1C9","43.497330","-80.242400","Unique ePCCF","True","True","35230203","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2847","N1C1E3","GUELPH","N1H-1","3","343.43","yearly","this is annual","True",,"1",,"1","N1C1E3","43.495750","-80.242460","Unique ePCCF","True","True","35230203","1","True","False","","","","05","N1C","35230025","3523008","3523","5500001.02","550","35032","35","3"
"3928","N1E2H7","GUELPH","N1H-1","2","536.24","yearly","this is annual","False",,"1",,"1","N1E2H7","43.554980","-80.245550","Unique ePCCF","True","True","35230155","1","True","False","","","","07","N1E","35230032","3523008","3523","5500005.00","550","35032","35","3"
"3931","N1E2M1","GUELPH","N1H-1","1","633.59","yearly","this is annual","False",,"1",,"1","N1E2M1","43.554150","-80.249550","Unique ePCCF","True","True","35230155","1","True","False","","","","16","N1E","35230032","3523008","3523","5500005.00","550","35032","35","3"
"3809","N1E2R1","GUELPH","N2J-1","1","371.87","yearly","this is annual","False",,"1",,"1","N1E2R1","43.551180","-80.247010","Unique ePCCF","True","True","35230155","1","True","False","","","","52","N1E","35230032","3523008","3523","5500005.00","550","35032","35","3"
"3935","N1E4K7","GUELPH","N1H-1","1","346.76","yearly","this is annual","False",,"1",,"1","N1E4K7","43.562740","-80.263900","Unique ePCCF","True","True","35230061","1","True","False","","","","09","N1E","35230031","3523008","3523","5500013.01","550","35032","35","3"
"3943","N1E4S5","GUELPH","N1H-1","1","533.21","yearly","this is annual","True",,"1",,"1","N1E4S5","43.552480","-80.247030","Unique ePCCF","True","True","35230155","1","True","False","","","","07","N1E","35230032","3523008","3523","5500005.00","550","35032","35","3"
"3933","N1E7A9","GUELPH","N1H-1","1","904.16","yearly","this is annual","False",,"1",,"1","N1E7A9","43.571010","-80.267280","Unique ePCCF","True","True","35230061","1","True","False","","","","09","N1E","35230031","3523008","3523","5500013.01","550","35032","35","3"
"1234","N1G0A6","GUELPH","N1H-1","1","707.09","monthly","this is monthly","False",,"1",,"1","N1G0A6","43.530520","-80.206820","Unique ePCCF","True","True","35230382","1","True","False","","","","19","N1G","35230037","3523008","3523","5500001.08","550","35032","35","3"
"3944","N1G1N1","GUELPH","N1H-1","1","781.26","yearly","this is annual","True",,"1",,"1","N1G1N1","43.532990","-80.235480","Unique ePCCF","True","True","35230168","1","True","False","","","","16","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3937","N1G1P2","GUELPH","N1H-1","1","668.58","yearly","this is annual","True",,"1",,"1","N1G1P2","43.527750","-80.242520","Unique ePCCF","True","True","35230169","1","True","False","","","","09","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"4107","N1G1R7","GUELPH","K1Z-1","1","814.96","yearly","this is annual","True",,"1",,"1","N1G1R7","43.531500","-80.234120","Unique ePCCF","True","True","35230168","1","True","False","","","","57","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3923","N1G1T4","GUELPH","N1H-1","2","478.7","yearly","this is annual","False",,"1",,"1","N1G1T4","43.517540","-80.251630","Unique ePCCF","True","True","35230176","1","True","False","","","","19","N1G","35230025","3523008","3523","5500001.02","550","35032","35","3"
"3920","N1G2B4","GUELPH","N1H-1","3","215.03","yearly","this is annual","False",,"1",,"1","N1G2B4","43.533600","-80.238770","Unique ePCCF","True","True","35230168","1","True","False","","","","16","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3938","N1G2B8","GUELPH","N1H-1","1","829.23","yearly","this is annual","True",,"1",,"1","N1G2B8","43.533910","-80.242660","Unique ePCCF","True","True","35230143","1","True","False","","","","07","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3924","N1G2C4","GUELPH","N1H-1","2","88.55","yearly","this is annual","False",,"1",,"1","N1G2C4","43.532970","-80.241230","Unique ePCCF","True","True","35230143","1","True","False","","","","23","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3857","N1G2C9","GUELPH","L2N-1","1","998.33","yearly","this is annual","False",,"1",,"1","N1G2C9","43.530560","-80.237420","Unique ePCCF","True","True","35230168","1","True","False","","","","60","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"4472","N1G2C9","GUELPH","M4W-1","1","218.82","yearly","this is annual","True",,"1",,"1","N1G2C9","43.530560","-80.237420","Unique ePCCF","True","True","35230168","1","True","False","","","","60","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3927","N1G2G2","GUELPH","N1H-1","2","980.53","yearly","this is annual","False",,"1",,"1","N1G2G2","43.533580","-80.245310","Unique ePCCF","True","True","35230143","1","True","False","","","","09","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3934","N1G2N7","GUELPH","N1H-1","1","71.44","yearly","this is annual","False",,"1",,"1","N1G2N7","43.520680","-80.217230","Unique ePCCF","True","True","35230190","1","True","False","","","","23","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3939","N1G2S8","GUELPH","N1H-1","1","662.4","yearly","this is annual","True",,"1",,"1","N1G2S8","43.515760","-80.249340","Unique ePCCF","True","True","35230176","1","True","False","","","","05","N1G","35230025","3523008","3523","5500001.02","550","35032","35","3"
"3704","N1G2Y8","GUELPH","T6G-1","1","912.26","yearly","this is annual","False",,"1",,"1","N1G2Y8","43.522760","-80.224490","Unique ePCCF","True","True","35230191","1","True","False","","","","05","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3919","N1G2Y8","GUELPH","N1H-1","3","476.02","yearly","this is annual","False",,"1",,"1","N1G2Y8","43.522760","-80.224490","Unique ePCCF","True","True","35230191","1","True","False","","","","05","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3929","N1G2Z1","GUELPH","N1H-1","2","212.74","yearly","this is annual","False",,"1",,"1","N1G2Z1","43.523150","-80.222400","Unique ePCCF","True","True","35230191","1","True","False","","","","18","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2840","N1G3B1","GUELPH","N1H-1","5","309.33","yearly","this is annual","True",,"1",,"1","N1G3B1","43.517160","-80.220070","Unique ePCCF","True","True","35230189","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3925","N1G3B3","GUELPH","N1H-1","2","187.42","yearly","this is annual","False",,"1",,"1","N1G3B3","43.518350","-80.215570","Unique ePCCF","True","True","35230190","1","True","False","","","","02","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3932","N1G3C1","GUELPH","N1H-1","1","486.67","yearly","this is annual","False",,"1",,"1","N1G3C1","43.521680","-80.216920","Unique ePCCF","True","True","35230191","1","True","False","","","","16","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2884","N1G3G3","GUELPH","N1H-1","1","186.77","yearly","this is annual","True",,"1",,"1","N1G3G3","43.506410","-80.228390","Unique ePCCF","True","True","35230184","1","True","False","","","","05","N1G","35230036","3523008","3523","5500001.05","550","35032","35","3"
"2885","N1G3G5","GUELPH","N1H-1","1","864.05","yearly","this is annual","True",,"1",,"1","N1G3G5","43.505640","-80.231330","Unique ePCCF","True","True","35230185","1","True","False","","","","23","N1G","35230036","3523008","3523","5500001.05","550","35032","35","3"
"2855","N1G3K3","GUELPH","N1H-1","2","347.99","yearly","this is annual","False",,"1",,"1","N1G3K3","43.511150","-80.234660","Unique ePCCF","True","True","35230183","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.05","550","35032","35","3"
"2845","N1G3R1","GUELPH","N1H-1","3","228.63","yearly","this is annual","True",,"1",,"1","N1G3R1","43.519360","-80.229110","Unique ePCCF","True","True","35230280","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2862","N1G3S4","GUELPH","N1H-1","2","834.78","yearly","this is annual","False",,"1",,"1","N1G3S4","43.519880","-80.228040","Unique ePCCF","True","True","35230280","1","True","False","","","","07","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2854","N1G3X5","GUELPH","N1H-1","2","1.05","yearly","this is annual","False",,"1",,"1","N1G3X5","43.505610","-80.228710","Unique ePCCF","True","True","35230185","1","True","False","","","","05","N1G","35230036","3523008","3523","5500001.05","550","35032","35","3"
"2871","N1G4A7","GUELPH","N1H-1","1","238.84","yearly","this is annual","False",,"1",,"1","N1G4A7","43.510000","-80.240640","Unique ePCCF","True","True","35230180","1","True","False","","","","04","N1G","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2856","N1G4B3","GUELPH","N1H-1","2","798.97","yearly","this is annual","False",,"1",,"1","N1G4B3","43.508550","-80.242600","Unique ePCCF","True","True","35230180","1","True","False","","","","02","N1G","35230025","3523008","3523","5500001.02","550","35032","35","3"
"2857","N1G4J1","GUELPH","N1H-1","2","20.72","yearly","this is annual","False",,"1",,"1","N1G4J1","43.515420","-80.222170","Unique ePCCF","True","True","35230189","1","True","False","","","","60","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2860","N1G4J5","GUELPH","N1H-1","2","709.73","yearly","this is annual","False",,"1",,"1","N1G4J5","43.515520","-80.220580","Unique ePCCF","True","True","35230189","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2868","N1G4J7","GUELPH","N1H-1","1","843.38","yearly","this is annual","False",,"1",,"1","N1G4J7","43.516430","-80.219170","Unique ePCCF","True","True","35230189","1","True","False","","","","62","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2886","N1G4K2","GUELPH","N1H-1","1","900.84","yearly","this is annual","True",,"1",,"1","N1G4K2","43.519160","-80.222410","Unique ePCCF","True","True","35230189","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2865","N1G4K3","GUELPH","N1H-1","2","286.85","yearly","this is annual","False",,"1",,"1","N1G4K3","43.518700","-80.222950","Unique ePCCF","True","True","35230189","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2850","N1G4K6","GUELPH","N1H-1","2","416.99","yearly","this is annual","False",,"1",,"1","N1G4K6","43.517290","-80.223380","Unique ePCCF","True","True","35230188","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3189","N1G4K8","GUELPH","L5B-1","1","274.83","yearly","this is annual","False",,"1",,"1","N1G4K8","43.517100","-80.225890","Unique ePCCF","True","True","35230188","1","True","False","","","","07","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"2851","N1G4L2","GUELPH","N1H-1","2","925.91","yearly","this is annual","False",,"1",,"1","N1G4L2","43.518990","-80.225540","Unique ePCCF","True","True","35230280","1","True","False","","","","09","N1G","35230036","3523008","3523","5500001.07","550","35032","35","3"
"3945","N1G4M6","GUELPH","N1H-1","1","863.37","yearly","this is annual","True",,"1",,"1","N1G4M6","43.525890","-80.209560","Unique ePCCF","True","True","35230385","1","True","False","","","","05","N1G","35230037","3523008","3523","5500001.08","550","35032","35","3"
"1236","N1G4P3","GUELPH","N1H-1","1","948.53","monthly","this is monthly","False",,"1",,"1","N1G4P3","43.528420","-80.218380","Unique ePCCF","True","True","35230382","1","True","False","","","","25","N1G","35230037","3523008","3523","5500001.08","550","35032","35","3"
"2839","N1G4R6","GUELPH","N1H-1","5","535.75","yearly","this is annual","True",,"1",,"1","N1G4R6","43.526890","-80.254140","Unique ePCCF","True","True","35230139","1","True","False","","","","05","N1G","35230035","3523008","3523","5500002.00","550","35032","35","3"
"3926","N1G4X7","GUELPH","N1H-1","2","467.99","yearly","this is annual","False",,"1",,"1","N1G4X7","43.532330","-80.208400","Unique ePCCF","True","True","35230383","1","True","False","","","","09","N1G","35230037","3523008","3523","5500001.08","550","35032","35","3"
"3940","N1H2C5","GUELPH","N1H-1","1","447.58","yearly","this is annual","True",,"1",,"1","N1H2C5","43.545850","-80.263210","Unique ePCCF","True","True","35230220","1","True","False","","","","16","N1H","35230026","3523008","3523","5500011.00","550","35032","35","3"
"3922","N1H2Y8","GUELPH","N1H-1","2","943.84","yearly","this is annual","False",,"1",,"1","N1H2Y8","43.539880","-80.257520","Unique ePCCF","True","True","35230092","1","True","False","","","","16","N1H","35230030","3523008","3523","5500007.00","550","35032","35","3"
"4188","N1H4V7","GUELPH","N6C-1","1","24.72","yearly","this is annual","True",,"1",,"1","N1H4V7","43.541880","-80.255090","Unique ePCCF","True","True","35230092","1","True","False","","","","16","N1H","35230030","3523008","3523","5500007.00","550","35032","35","3"
"3921","N1H5A1","GUELPH","N1H-1","2","204.84","yearly","this is annual","False",,"1",,"1","N1H5A1","43.538810","-80.253900","Unique ePCCF","True","True","35230092","1","True","False","","","","02","N1H","35230030","3523008","3523","5500007.00","550","35032","35","3"
"3941","N1H5B2","GUELPH","N1H-1","1","222.62","yearly","this is annual","True",,"1",,"1","N1H5B2","43.541170","-80.257310","Unique ePCCF","True","True","35230092","1","True","False","","","","16","N1H","35230030","3523008","3523","5500007.00","550","35032","35","3"
"3930","N1H5E6","GUELPH","N1H-1","2","4.17","yearly","this is annual","False",,"1",,"1","N1H5E6","43.546800","-80.263380","Unique ePCCF","True","True","35230220","1","True","False","","","","16","N1H","35230026","3523008","3523","5500011.00","550","35032","35","3"
"2887","N1H6X4","GUELPH","N1H-1","1","514.5","yearly","this is annual","True",,"1",,"1","N1H6X4","43.517740","-80.273030","Unique ePCCF","True","True","35230434","1","True","False","","","","23","N1H","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2869","N1H7R2","GUELPH","N1H-1","1","216.95","yearly","this is annual","False",,"1",,"1","N1H7R2","43.536170","-80.291710","Unique ePCCF","True","True","35230117","1","True","False","","","","05","N1H","35230028","3523008","3523","5500009.04","550","35032","35","3"
"2960","N1H7T4","GUELPH","M5G-1","1","514.55","yearly","this is annual","True",,"1",,"1","N1H7T4","43.520340","-80.273040","Unique ePCCF","True","True","35230434","1","True","False","","","","19","N1H","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2864","N1H7T7","GUELPH","N1H-1","2","828.48","yearly","this is annual","False",,"1",,"1","N1H7T7","43.520080","-80.272310","Unique ePCCF","True","True","35230434","1","True","False","","","","23","N1H","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2852","N1H7X1","GUELPH","N1H-1","2","547.24","yearly","this is annual","False",,"1",,"1","N1H7X1","43.534850","-80.288640","Unique ePCCF","True","True","35230117","1","True","False","","","","23","N1H","35230028","3523008","3523","5500009.04","550","35032","35","3"
"2853","N1H8K5","GUELPH","N1H-1","2","754.87","yearly","this is annual","False",,"1",,"1","N1H8K5","43.529610","-80.297800","Unique ePCCF","True","True","35230122","1","True","False","","","","19","N1H","35230028","3523008","3523","5500009.03","550","35032","35","3"
"2863","N1H8M3","GUELPH","N1H-1","2","960.01","yearly","this is annual","False",,"1",,"1","N1H8M3","43.529110","-80.295860","Unique ePCCF","True","True","35230122","1","True","False","","","","05","N1H","35230028","3523008","3523","5500009.03","550","35032","35","3"
"2888","N1K1K2","GUELPH","N1H-1","1","974.12","yearly","this is annual","True",,"1",,"1","N1K1K2","43.522260","-80.274200","Unique ePCCF","True","True","35230411","1","True","False","","","","19","N1H","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2872","N1K1K4","GUELPH","N1H-1","1","949.91","yearly","this is annual","False",,"1",,"1","N1K1K4","43.522120","-80.275130","Unique ePCCF","True","True","35230413","1","True","False","","","","23","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2889","N1K1K7","GUELPH","N1H-1","1","694.63","yearly","this is annual","True",,"1",,"1","N1K1K7","43.522070","-80.277080","Unique ePCCF","True","True","35230413","1","True","False","","","","05","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2841","N1K1L2","GUELPH","N1H-1","4","73.54","yearly","this is annual","True",,"1",,"1","N1K1L2","43.518660","-80.279850","Unique ePCCF","True","True","35230411","1","True","False","","","","23","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2874","N1K1L4","GUELPH","N1H-1","1","147.64","yearly","this is annual","True",,"1",,"1","N1K1L4","43.523190","-80.275140","Unique ePCCF","True","True","35230488","1","True","False","","","","25","N1K","35230029","3523008","3523","5500009.06","550","35032","35","3"
"2842","N1K1L5","GUELPH","N1H-1","4","864.52","yearly","this is annual","True",,"1",,"1","N1K1L5","43.521910","-80.275950","Unique ePCCF","True","True","35230413","1","True","False","","","","05","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2873","N1K1L9","GUELPH","N1H-1","1","933.15","yearly","this is annual","True",,"1",,"1","N1K1L9","43.524930","-80.280110","Unique ePCCF","True","True","35230413","1","True","False","","","","25","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2837","N1K1P9","GUELPH","N1H-1","6","446.98","yearly","this is annual","True",,"1",,"1","N1K1P9","43.518620","-80.282290","Unique ePCCF","True","True","35230415","1","True","False","","","","19","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2858","N1K1R4","GUELPH","N1H-1","2","833.89","yearly","this is annual","False",,"1",,"1","N1K1R4","43.521010","-80.279340","Unique ePCCF","True","True","35230411","1","True","False","","","","05","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2875","N1K1R8","GUELPH","N1H-1","1","279.37","yearly","this is annual","True",,"1",,"1","N1K1R8","43.521010","-80.285200","Unique ePCCF","True","True","35230414","1","True","False","","","","25","N1K","35230029","3523008","3523","5500009.05","550","35032","35","3"
"2859","N1K1Y1","GUELPH","N1H-1","2","946","yearly","this is annual","False",,"1",,"1","N1K1Y1","43.525310","-80.287780","Unique ePCCF","True","True","35230491","1","True","False","","","","32","N1K","35230029","3523008","3523","5500009.06","550","35032","35","3"
"2843","N1K1Y2","GUELPH","N1H-1","4","838.5","yearly","this is annual","True",,"1",,"1","N1K1Y2","43.525310","-80.287780","Unique ePCCF","True","True","35230491","1","True","False","","","","16","N1K","35230029","3523008","3523","5500009.06","550","35032","35","3"
"3946","N1L1A4","GUELPH","N1H-1","1","273.92","yearly","this is annual","True",,"1",,"1","N1L1A4","43.523650","-80.209710","Unique ePCCF","True","True","35230382","1","True","False","","","","09","N1L","35230037","3523008","3523","5500001.08","550","35032","35","3"
"2846","N1L1A8","GUELPH","N1H-1","3","230.01","yearly","this is annual","True",,"1",,"1","N1L1A8","43.521610","-80.208610","Unique ePCCF","True","True","35230386","1","True","False","","","","05","N1L","35230037","3523008","3523","5500001.08","550","35032","35","3"
"2876","N1L1A9","GUELPH","N1H-1","1","372.94","yearly","this is annual","True",,"1",,"1","N1L1A9","43.520710","-80.207630","Unique ePCCF","True","True","35230386","1","True","False","","","","25","N1L","35230037","3523008","3523","5500001.08","550","35032","35","3"
"2684","N1S3K1","CAMBRIDGE","N2J-1","1","609.3","yearly","this is annual","False",,"1",,"1","N1S3K1","43.372090","-80.341850","Unique ePCCF","True","True","35300660","1","True","False","","","","19","N1S","35300058","3530010","3530","5410123.02","541","35016","35","3"
"2655","N1T1K9","CAMBRIDGE","N2J-1","1","753.8","yearly","this is annual","True",,"1",,"1","N1T1K9","43.386580","-80.295270","Unique ePCCF","True","True","35300515","1","True","False","","","","05","N1T","35300070","3530010","3530","5410126.10","541","35016","35","3"
"2685","N1T1R3","CAMBRIDGE","N2J-1","1","786.36","yearly","this is annual","False",,"1",,"1","N1T1R3","43.395650","-80.275640","Unique ePCCF","True","True","35300996","1","True","False","","","","05","N1T","35300067","3530010","3530","5410126.13","541","35016","35","3"
"3803","N2A1G1","KITCHENER","N2J-1","1","620.74","yearly","this is annual","False",,"1",,"1","N2A1G1","43.444720","-80.451490","Unique ePCCF","True","True","35300443","1","True","False","","","","07","N2A","35300021","3530013","3530","5410014.04","541","35045","35","3"
"2611","N2A2G2","KITCHENER","N2J-1","3","745.59","yearly","this is annual","True",,"1",,"1","N2A2G2","43.449990","-80.438160","Unique ePCCF","True","True","35300418","1","True","False","","","","23","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2633","N2A3G1","KITCHENER","N2J-1","2","812.41","yearly","this is annual","False",,"1",,"1","N2A3G1","43.430020","-80.412230","Unique ePCCF","True","True","35300463","1","True","False","","","","23","N2A","35300031","3530013","3530","5410004.01","541","35047","35","3"
"2686","N2A3K2","KITCHENER","N2J-1","1","172.83","yearly","this is annual","False",,"1",,"1","N2A3K2","43.432210","-80.415650","Unique ePCCF","True","True","35300462","1","True","False","","","","09","N2A","35300031","3530013","3530","5410004.01","541","35047","35","3"
"2656","N2A3K7","KITCHENER","N2J-1","1","64.9","yearly","this is annual","True",,"1",,"1","N2A3K7","43.446190","-80.429350","Unique ePCCF","True","True","35300881","1","True","False","","","","05","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2657","N2A3L5","KITCHENER","N2J-1","1","19.34","yearly","this is annual","True",,"1",,"1","N2A3L5","43.448810","-80.436400","Unique ePCCF","True","True","35300418","1","True","False","","","","23","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2625","N2A3L6","KITCHENER","N2J-1","2","523.55","yearly","this is annual","False",,"1",,"1","N2A3L6","43.450020","-80.437290","Unique ePCCF","True","True","35300418","1","True","False","","","","23","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2687","N2A3M2","KITCHENER","N2J-1","1","688.13","yearly","this is annual","False",,"1",,"1","N2A3M2","43.450670","-80.434230","Unique ePCCF","True","True","35300418","1","True","False","","","","23","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2658","N2A3P1","KITCHENER","N2J-1","1","59.79","yearly","this is annual","True",,"1",,"1","N2A3P1","43.453150","-80.430090","Unique ePCCF","True","True","35301013","1","True","False","","","","05","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2634","N2A3P3","KITCHENER","N2J-1","2","652.73","yearly","this is annual","False",,"1",,"1","N2A3P3","43.452640","-80.430460","Unique ePCCF","True","True","35301013","1","True","False","","","","23","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2647","N2A3S5","KITCHENER","N2J-1","1","322.26","yearly","this is annual","False",,"1",,"1","N2A3S5","43.449390","-80.429290","Unique ePCCF","True","True","35300418","1","True","False","","","","23","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2623","N2A3W2","KITCHENER","N2J-1","2","433.13","yearly","this is annual","True",,"1",,"1","N2A3W2","43.445770","-80.421480","Unique ePCCF","True","True","35301009","1","True","False","","","","05","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"2659","N2A3Z5","KITCHENER","N2J-1","1","33.7","yearly","this is annual","True",,"1",,"1","N2A3Z5","43.427910","-80.408420","Unique ePCCF","True","True","35300462","1","True","False","","","","09","N2A","35300031","3530013","3530","5410004.01","541","35047","35","3"
"2660","N2A4H6","KITCHENER","N2J-1","1","697.05","yearly","this is annual","True",,"1",,"1","N2A4H6","43.440930","-80.423530","Unique ePCCF","True","True","35300882","1","True","False","","","","18","N2A","35300023","3530013","3530","5410014.06","541","35045","35","3"
"3801","N2B3K7","KITCHENER","N2J-1","2","224.13","yearly","this is annual","False",,"1",,"1","N2B3K7","43.464650","-80.444180","Unique ePCCF","True","True","35300568","1","True","False","","","","23","N2B","35300010","3530013","3530","5410014.03","541","35045","35","3"
"3815","N2B3L2","KITCHENER","N2J-1","1","911.15","yearly","this is annual","False",,"1",,"1","N2B3L2","43.464850","-80.445380","Unique ePCCF","True","True","35300568","1","True","False","","","","23","N2B","35300010","3530013","3530","5410014.03","541","35045","35","3"
"3806","N2B3N3","KITCHENER","N2J-1","1","245.58","yearly","this is annual","False",,"1",,"1","N2B3N3","43.465370","-80.438520","Unique ePCCF","True","True","35300568","1","True","False","","","","23","N2B","35300010","3530013","3530","5410014.03","541","35045","35","3"
"2612","N2B3T1","KITCHENER","N2J-1","3","595.04","yearly","this is annual","True",,"1",,"1","N2B3T1","43.459350","-80.433250","Unique ePCCF","True","True","35300564","1","True","False","","","","19","N2B","35300010","3530013","3530","5410014.03","541","35045","35","3"
"2648","N2E2E7","KITCHENER","N2J-1","1","337.11","yearly","this is annual","False",,"1",,"1","N2E2E7","43.415880","-80.495400","Unique ePCCF","True","True","35300160","1","True","False","","","","09","N2E","35300046","3530013","3530","5410002.02","541","35047","35","3"
"2624","N2E3K5","KITCHENER","N2J-1","2","560.37","yearly","this is annual","True",,"1",,"1","N2E3K5","43.404650","-80.491420","Unique ePCCF","True","True","35300184","1","True","False","","","","23","N2E","35300053","3530013","3530","5410002.07","541","35047","35","3"
"2627","N2E3K6","KITCHENER","N2J-1","2","868.93","yearly","this is annual","False",,"1",,"1","N2E3K6","43.404290","-80.490710","Unique ePCCF","True","True","35300187","1","True","False","","","","38","N2E","35300053","3530013","3530","5410002.07","541","35047","35","3"
"3792","N2J2N4","WATERLOO","N2J-1","2","437.1","yearly","this is annual","True",,"1",,"1","N2J2N4","43.476540","-80.505000","Unique ePCCF","True","True","35300078","1","True","False","","","","23","N2J","35300014","3530016","3530","5410104.00","541","35112","35","3"
"3826","N2J4K3","WATERLOO","N2J-1","1","613.61","yearly","this is annual","True",,"1",,"1","N2J4K3","43.479160","-80.501250","Unique ePCCF","True","True","35300081","1","True","False","","","","23","N2J","35300014","3530016","3530","5410104.00","541","35112","35","3"
"3795","N2K1W2","WATERLOO","N2J-1","2","636.38","yearly","this is annual","True",,"1",,"1","N2K1W2","43.492250","-80.502760","Unique ePCCF","True","True","35300090","1","True","False","","","","09","N2K","35300007","3530016","3530","5410107.01","541","35112","35","3"
"3827","N2K1W9","WATERLOO","N2J-1","1","874.18","yearly","this is annual","True",,"1",,"1","N2K1W9","43.495610","-80.509250","Unique ePCCF","True","True","35300583","1","True","False","","","","23","N2K","35300007","3530016","3530","5410107.02","541","35112","35","3"
